price,year,make,model,location,dealer_name,is_dealer,scrape_location,scrape_zip,mileage,high_priced,low_mileage,is_luxury,is_recent
21000.0,2019,Buick,Envision Essence,"Olathe, KS (18 mi.)",Robert Brogden's Olathe Buick GMC,1,"Kansas City, MO",64108,59627.0,0,0,0,0
32500.0,2021,Dodge,Charger R/T,"North Kansas City, MO (5 mi.)",Oakes Kia,1,"Kansas City, MO",64108,31543.0,1,1,0,1
34101.0,2022,BMW,X3 xDrive30i,"Merriam, KS (9 mi.)",Hendrick Lexus Kansas City,1,"Kansas City, MO",64108,38428.0,1,1,1,1
16980.0,2020,Nissan,Altima S Intelligent AWD,"Leavenworth, KS (22 mi.)",Luxury & Imports Leavenworth,1,"Kansas City, MO",64108,71061.0,0,0,0,1
29875.0,2024,Honda,Civic EX,"Kansas City, MO (13 mi.)",Honda of Tiffany Springs,1,"Kansas City, MO",64108,15226.0,1,1,0,1
39260.0,2021,GMC,Sierra 1500 Denali,"Olathe, KS (17 mi.)",Honda of Olathe,1,"Kansas City, MO",64108,72755.0,1,0,0,1
41500.0,2024,Ford,F-150 STX,"Kansas City, MO (13 mi.)",Gary Crossley Ford,1,"Kansas City, MO",64108,31741.0,1,1,0,1
24500.0,2021,Jeep,Grand Cherokee Laredo,"North Kansas City, MO (5 mi.)",Oakes Kia,1,"Kansas City, MO",64108,62973.0,0,0,0,1
35870.0,2021,Ford,F-150 XLT,"Overland Park, KS (10 mi.)",Bob Allen Ford,1,"Kansas City, MO",64108,57342.0,1,0,0,1
15000.0,2014,Honda,Accord LX,"Olathe, KS (17 mi.)",Honda of Olathe,1,"Kansas City, MO",64108,89162.0,0,0,0,0
27875.0,2024,Honda,Civic Sport,"Kansas City, MO (13 mi.)",Honda of Tiffany Springs,1,"Kansas City, MO",64108,41202.0,0,1,0,1
52000.0,2024,GMC,Sierra 1500 SLT,"Kansas City, KS (13 mi.)",Legends Toyota,1,"Kansas City, MO",64108,27288.0,1,1,0,1
26000.0,2022,Nissan,Rogue SL,"Kansas City, KS",Dream Nissan Kansas City,1,"Kansas City, MO",64108,30320.0,0,1,0,1
83577.0,2022,Cadillac,Escalade Sport Platinum,"Shawnee, KS (8 mi.)",Aristocrat Motors,1,"Kansas City, MO",64108,26654.0,1,1,0,1
42890.0,2022,GMC,Sierra 1500 SLT,"Raytown, MO (9 mi.)",Greenway Ford,1,"Kansas City, MO",64108,73215.0,1,0,0,1
50944.0,2024,Acura,MDX Advance Package,"Merriam, KS (8 mi.)",Baron BMW MINI,1,"Kansas City, MO",64108,14606.0,1,1,1,1
47000.0,2023,Acura,MDX Advance Package,"North Kansas City, MO (5 mi.)",Oakes Kia,1,"Kansas City, MO",64108,27268.0,1,1,1,1
163477.0,2024,Porsche,Cayenne Turbo,"Shawnee, KS (8 mi.)",Aristocrat Motors,1,"Kansas City, MO",64108,3730.0,1,1,0,1
62555.0,2025,Acura,MDX Advance Package,"Merriam, KS (7 mi.)",Hendrick Chevrolet Shawnee Mission,1,"Kansas City, MO",64108,7811.0,1,1,1,1
22250.0,2019,Jeep,Grand Cherokee High Altitude,"Olathe, KS (16 mi.)",Olathe Dodge Chrysler Jeep RAM,1,"Kansas City, MO",64108,108172.0,0,0,0,0
31899.0,2021,BMW,X5 xDrive40i,"Merriam, KS (8 mi.)",Baron BMW MINI,1,"Kansas City, MO",64108,91828.0,1,0,1,1
19999.0,2020,Kia,Sorento S,"Mission, KS (7 mi.)",Shawnee Mission KIA,1,"Kansas City, MO",64108,56191.0,0,0,0,1
22875.0,2017,Acura,MDX 3.5L,"Kansas City, MO (13 mi.)",Honda of Tiffany Springs,1,"Kansas City, MO",64108,88729.0,0,0,1,0
36232.0,2022,Acura,MDX Base,"Kansas City, MO (10 mi.)",Molle Toyota,1,"Kansas City, MO",64108,51974.0,1,0,1,1
31929.0,2019,RAM,1500 Big Horn,"Overland Park, KS (10 mi.)",Bob Allen Ford,1,"Kansas City, MO",64108,48436.0,1,1,0,0
27849.0,2025,Honda,Civic Sport,"Merriam, KS (9 mi.)",Hendrick Lexus Kansas City,1,"Kansas City, MO",64108,4499.0,0,1,0,1
43980.0,2024,Toyota,Tacoma SR5,"Leavenworth, KS (22 mi.)",Luxury & Imports Leavenworth,1,"Kansas City, MO",64108,12630.0,1,1,0,1
31997.0,2017,GMC,Sierra 1500 Denali,"Liberty, MO (14 mi.)",Heartland Chevrolet,1,"Kansas City, MO",64108,91412.0,1,0,0,0
26500.0,2018,Chevrolet,Silverado 1500 LT,"Columbia, IL",George Weber Chevrolet Columbia,1,"St. Louis, MO",63101,109877.0,0,0,0,0
15576.0,2019,Buick,Envision Essence,"Ellisville, MO (21 mi.)",David Taylor Ellisville Chrysler Dodge Jeep RAM,1,"St. Louis, MO",63101,79711.0,0,0,0,0
45000.0,2022,GMC,Sierra 1500 Elevation,"Hazelwood, MO (14 mi.)","Napleton Hyundai, Genesis of Hazelwood",1,"St. Louis, MO",63101,24128.0,1,1,0,1
32680.0,2025,MINI,Hardtop Signature Plus,"St. Louis, MO (8 mi.)",MINI of St. Louis,1,"St. Louis, MO",63101,3153.0,1,1,0,1
45999.0,2024,BMW,X3 xDrive30i,"Ballwin, MO (18 mi.)",BMW of West St. Louis,1,"St. Louis, MO",63101,11983.0,1,1,1,1
23800.0,2023,Toyota,Camry LE,"St. Louis, MO (5 mi.)",Don Brown Chevrolet,1,"St. Louis, MO",63101,64530.0,0,0,0,1
14800.0,2021,Chrysler,Pacifica Touring L,"Saint Louis, MO (12 mi.)",South County Dodge Chrysler Jeep RAM,1,"St. Louis, MO",63101,136138.0,0,0,0,1
47990.0,2024,Cadillac,XT5 AWD Premium Luxury,"Ballwin, MO (20 mi.)",Elco Chevrolet & Cadillac,1,"St. Louis, MO",63101,2609.0,1,1,0,1
23605.0,2024,Mazda,Mazda3 2.5 S Select Sport,"Creve Coeur, MO (12 mi.)",Lou Fusz Mazda,1,"St. Louis, MO",63101,2886.0,0,1,0,1
40855.0,2023,BMW,X3 xDrive30i,"Ballwin, MO (18 mi.)",BMW of West St. Louis,1,"St. Louis, MO",63101,27429.0,1,1,1,1
27675.0,2018,Chevrolet,Silverado 1500 2LT,"Fenton, MO (17 mi.)",Jim Butler Chevrolet,1,"St. Louis, MO",63101,101785.0,0,0,0,0
27800.0,2023,Jeep,Grand Cherokee Altitude,"Saint Louis, MO (12 mi.)",South County Dodge Chrysler Jeep RAM,1,"St. Louis, MO",63101,62909.0,0,0,0,1
39995.0,2022,Volvo,XC60 B5 Inscription,"Saint Louis, MO (8 mi.)",Dean Team Volvo Cars of Saint Louis,1,"St. Louis, MO",63101,28729.0,1,1,0,1
33500.0,2024,Jeep,Wrangler Sport,"St. Louis, MO (11 mi.)",Glendale Chrysler Dodge Jeep RAM,1,"St. Louis, MO",63101,5197.0,1,1,0,1
48890.0,2024,BMW,X3 xDrive30i,"Saint Louis, MO (8 mi.)",Autohaus BMW,1,"St. Louis, MO",63101,6410.0,1,1,1,1
47995.0,2023,GMC,Sierra 1500 SLT,"Collinsville, IL (11 mi.)",Laura Buick GMC,1,"St. Louis, MO",63101,27304.0,1,1,0,1
25995.0,2024,Volkswagen,Tiguan 2.0T S 4MOTION,"Hazelwood, MO (14 mi.)",Bommarito Volkswagen Hazelwood,1,"St. Louis, MO",63101,9048.0,0,1,0,1
39338.0,2021,Chevrolet,Silverado 1500 Custom Trail Boss,"Herculaneum, MO (29 mi.)",Sapaugh GM Country,1,"St. Louis, MO",63101,57921.0,1,0,0,1
25998.0,2015,Honda,Accord EX-L V-6,"Saint Louis, MO (12 mi.)",Dave Mungenast St. Louis Honda,1,"St. Louis, MO",63101,9281.0,0,1,0,0
20885.0,2023,Volkswagen,Tiguan 2.0T S,"St. Louis, MO (12 mi.)",Suntrup Volkswagen,1,"St. Louis, MO",63101,37054.0,0,1,0,1
35195.0,2025,MINI,Countryman Cooper S ALL4,"St. Louis, MO (8 mi.)",MINI of St. Louis,1,"St. Louis, MO",63101,3293.0,1,1,0,1
23340.0,2024,Mazda,Mazda3 2.5 S Select Sport,"Creve Coeur, MO (12 mi.)",Lou Fusz Mazda,1,"St. Louis, MO",63101,2715.0,0,1,0,1
35000.0,2024,Ford,Mustang EcoBoost Premium,"Granite City, IL (8 mi.)",Weber Ford,1,"St. Louis, MO",63101,36940.0,1,1,0,1
40000.0,2024,Hyundai,SANTA FE Limited,"Hazelwood, MO (14 mi.)","Napleton Hyundai, Genesis of Hazelwood",1,"St. Louis, MO",63101,3631.0,1,1,0,1
29500.0,2024,Volkswagen,Tiguan 2.0T SE,"Hazelwood, MO (14 mi.)",Bommarito Volkswagen Hazelwood,1,"St. Louis, MO",63101,8527.0,0,1,0,1
86995.0,2025,Ford,F-150 Raptor,"Collinsville, IL (11 mi.)",Laura Buick GMC,1,"St. Louis, MO",63101,3581.0,1,1,0,1
44247.0,2024,Toyota,Tacoma TRD Sport,"Herculaneum, MO (29 mi.)",Sapaugh GM Country,1,"St. Louis, MO",63101,14953.0,1,1,0,1
43020.0,2023,Kia,Telluride SX Prestige X-Line,"Chesterfield, MO (23 mi.)",Lou Fusz Ford,1,"St. Louis, MO",63101,29989.0,1,1,0,1
41990.0,2024,Hyundai,PALISADE Calligraphy,"Saint Peters, MO (25 mi.)",Ed Napleton Honda St. Peters,1,"St. Louis, MO",63101,12324.0,1,1,0,1
41619.0,2023,Maserati,Levante Modena,"Fenton, MO (17 mi.)",Jim Butler Chevrolet,1,"St. Louis, MO",63101,28244.0,1,1,0,1
32600.0,2024,Hyundai,PALISADE SEL,"Saint Louis, MO (12 mi.)",South County Dodge Chrysler Jeep RAM,1,"St. Louis, MO",63101,45304.0,1,1,0,1
38998.0,2022,Chevrolet,Silverado 1500 LTZ,"Creve Coeur, MO (15 mi.)",Weber Chevrolet Creve Coeur,1,"St. Louis, MO",63101,76425.0,1,0,0,1
27950.0,2024,Honda,Civic Touring,"Ballwin, MO (19 mi.)",Dean Team Hyundai of Ballwin,1,"St. Louis, MO",63101,1537.0,0,1,0,1
16495.0,2019,Chrysler,Pacifica Touring-L Plus,"Collinsville, IL (11 mi.)",Laura Buick GMC,1,"St. Louis, MO",63101,96088.0,0,0,0,0
64500.0,2023,Dodge,Challenger SRT Hellcat,"Fenton, MO (17 mi.)",Jim Butler Chevrolet,1,"St. Louis, MO",63101,18131.0,1,1,0,1
45693.0,2023,GMC,Sierra 1500 SLT,"Fenton, MO (17 mi.)",Jim Butler Chevrolet,1,"St. Louis, MO",63101,62015.0,1,0,0,1
9000.0,2017,Jeep,Grand Cherokee Laredo,"St Peters, MO (25 mi.)",Pappas Toyota,1,"St. Louis, MO",63101,254220.0,0,0,0,0
56700.0,2023,Chevrolet,Silverado 1500 High Country,"Saint Louis, MO (12 mi.)",South County Dodge Chrysler Jeep RAM,1,"St. Louis, MO",63101,8129.0,1,1,0,1
37899.0,2025,Subaru,Outback Limited,"Ballwin, MO (20 mi.)",Dean Team Volkswagen Subaru of Ballwin,1,"St. Louis, MO",63101,2042.0,1,1,0,1
35953.0,2023,Volkswagen,Atlas 3.6L SEL,"Ballwin, MO (20 mi.)",Dean Team Volkswagen Subaru of Ballwin,1,"St. Louis, MO",63101,52273.0,1,0,0,1
64347.0,2025,Chevrolet,Silverado 1500 High Country,"Herculaneum, MO (29 mi.)",Sapaugh GM Country,1,"St. Louis, MO",63101,9876.0,1,1,0,1
30833.0,2023,Jeep,Grand Cherokee Laredo,"St. Louis, MO (11 mi.)",Glendale Chrysler Dodge Jeep RAM,1,"St. Louis, MO",63101,7757.0,1,1,0,1
20000.0,2021,Subaru,Forester Limited,"Fenton, MO (17 mi.)",Jim Butler Chevrolet,1,"St. Louis, MO",63101,139471.0,0,0,0,1
34945.0,2025,Kia,Sorento S,"St. Louis, MO (12 mi.)",Suntrup Kia South,1,"St. Louis, MO",63101,3355.0,1,1,0,1
44653.0,2025,Chevrolet,Silverado 1500 LT,"St. Louis, MO (5 mi.)",Don Brown Chevrolet,1,"St. Louis, MO",63101,23876.0,1,1,0,1
34321.0,2020,Lincoln,Navigator Reserve,"Herculaneum, MO (29 mi.)",Sapaugh GM Country,1,"St. Louis, MO",63101,113525.0,1,0,0,1
27000.0,2021,Jeep,Grand Cherokee Trailhawk,"St Peters, MO (25 mi.)",Napleton's Mid Rivers Chrysler Jeep Dodge RAM Maserati Alfa Romeo,1,"St. Louis, MO",63101,49988.0,0,1,0,1
23655.0,2023,Nissan,Rogue SV,"St. Louis, MO (12 mi.)",Suntrup Nissan,1,"St. Louis, MO",63101,50771.0,0,0,0,1
23900.0,2023,Hyundai,SANTA FE SEL 2.4,"Chesterfield, MO (24 mi.)",Jim Butler Kia,1,"St. Louis, MO",63101,65637.0,0,0,0,1
31999.0,2022,Buick,Envision FWD Avenir,"Highland, IL (29 mi.)","Steve Schmitt, Inc.",1,"St. Louis, MO",63101,20582.0,1,1,0,1
25985.0,2023,Honda,Civic Sport,"Saint Louis, MO (12 mi.)",Dave Mungenast St. Louis Honda,1,"St. Louis, MO",63101,8516.0,0,1,0,1
35986.0,2024,Subaru,Outback Limited,"Ballwin, MO (20 mi.)",Dean Team Volkswagen Subaru of Ballwin,1,"St. Louis, MO",63101,8148.0,1,1,0,1
18990.0,2017,Jeep,Grand Cherokee Altitude,"Saint Charles, MO (21 mi.)",Pundmann Ford,1,"St. Louis, MO",63101,108098.0,0,0,0,0
19800.0,2023,Nissan,Altima 2.5 SV,"Granite City, IL (8 mi.)",Weber Ford,1,"St. Louis, MO",63101,51896.0,0,0,0,1
51950.0,2024,Jeep,Grand Cherokee Summit,"Ballwin, MO (19 mi.)",Dean Team Hyundai of Ballwin,1,"St. Louis, MO",63101,4955.0,1,1,0,1
39950.0,2024,Hyundai,PALISADE Limited,"Ballwin, MO (19 mi.)",Dean Team Hyundai of Ballwin,1,"St. Louis, MO",63101,35652.0,1,1,0,1
26295.0,2024,Nissan,Altima SR Intelligent AWD,"Fenton, MO (17 mi.)",Jim Butler Chevrolet,1,"St. Louis, MO",63101,10046.0,0,1,0,1
34395.0,2018,GMC,Sierra 1500 SLT,"Fenton, MO (17 mi.)",Jim Butler Chevrolet,1,"St. Louis, MO",63101,68866.0,1,0,0,0
25950.0,2022,Hyundai,SANTA FE SEL 2.4,"Ballwin, MO (19 mi.)",Dean Team Hyundai of Ballwin,1,"St. Louis, MO",63101,21540.0,0,1,0,1
38869.0,2023,RAM,1500 Laramie,"Ellisville, MO (21 mi.)",David Taylor Ellisville Chrysler Dodge Jeep RAM,1,"St. Louis, MO",63101,54522.0,1,0,0,1
37950.0,2021,Chevrolet,Silverado 1500 LT Trail Boss,"Hazelwood, MO (15 mi.)",Bommarito Ford,1,"St. Louis, MO",63101,64001.0,1,0,0,1
21977.0,2024,Nissan,Altima 2.5 SV,"Hazelwood, MO (14 mi.)",Bommarito Nissan Hazelwood,1,"St. Louis, MO",63101,39490.0,0,1,0,1
57999.0,2024,GMC,Sierra 1500 Denali,"Highland, IL (29 mi.)","Steve Schmitt, Inc.",1,"St. Louis, MO",63101,42574.0,1,1,0,1
31500.0,2023,Tesla,Model Y Long Range Dual Motor All-Wheel Drive,"St Peters, MO (25 mi.)",Napleton's Mid Rivers Chrysler Jeep Dodge RAM Maserati Alfa Romeo,1,"St. Louis, MO",63101,7941.0,1,1,0,1
32998.0,2022,Chevrolet,Silverado 1500 Custom,"Creve Coeur, MO (15 mi.)",Weber Chevrolet Creve Coeur,1,"St. Louis, MO",63101,64092.0,1,0,0,1
39073.0,2021,GMC,Sierra 1500 Denali,"Herculaneum, MO (29 mi.)",Sapaugh GM Country,1,"St. Louis, MO",63101,98372.0,1,0,0,1
23516.0,2022,Alfa,Romeo Stelvio Ti,"St Peters, MO (25 mi.)",Napleton's Mid Rivers Chrysler Jeep Dodge RAM Maserati Alfa Romeo,1,"St. Louis, MO",63101,23536.0,0,1,0,1
29417.0,2022,Hyundai,PALISADE Calligraphy,"Saint Louis, MO (12 mi.)",Dave Mungenast St. Louis Honda,1,"St. Louis, MO",63101,81998.0,0,0,0,1
23495.0,2021,Buick,Envision FWD Essence,"St Peters, MO (25 mi.)",Napleton's Mid Rivers Chrysler Jeep Dodge RAM Maserati Alfa Romeo,1,"St. Louis, MO",63101,51419.0,0,0,0,1
20990.0,2017,GMC,Sierra 1500 SLE,"Ballwin, MO (20 mi.)",Elco Chevrolet & Cadillac,1,"St. Louis, MO",63101,107570.0,0,0,0,0
16995.0,2017,Volkswagen,Tiguan 2.0T S,"St. Louis, MO (12 mi.)",Suntrup Kia South,1,"St. Louis, MO",63101,29437.0,0,1,0,0
28495.0,2022,Jeep,Grand Cherokee Limited X,"Fenton, MO (17 mi.)",Jim Butler Chevrolet,1,"St. Louis, MO",63101,34173.0,0,1,0,1
44990.0,2023,Chevrolet,Silverado 1500 RST,"Ballwin, MO (20 mi.)",Elco Chevrolet & Cadillac,1,"St. Louis, MO",63101,32933.0,1,1,0,1
36635.0,2024,Volkswagen,Atlas 2.0T SE w/Technology 4MOTION,"St. Louis, MO (12 mi.)",Suntrup Volkswagen,1,"St. Louis, MO",63101,20028.0,1,1,0,1
15995.0,2015,Nissan,Rogue SL,"Collinsville, IL (11 mi.)",Laura Buick GMC,1,"St. Louis, MO",63101,48128.0,0,1,0,0
22777.0,2018,Acura,RDX Advance Package,"St. Louis, MO (11 mi.)",Glendale Chrysler Dodge Jeep RAM,1,"St. Louis, MO",63101,70167.0,0,0,1,0
45756.0,2022,GMC,Sierra 1500 Elevation,"St. Louis, MO (13 mi.)",Lou Fusz Buick GMC,1,"St. Louis, MO",63101,32918.0,1,1,0,1
20499.0,2018,Honda,Civic EX-L,"Saint Louis, MO (12 mi.)",Dave Mungenast St. Louis Honda,1,"St. Louis, MO",63101,56607.0,0,0,0,0
66986.0,2024,GMC,Sierra 1500 Denali,"St. Louis, MO (13 mi.)",Lou Fusz Buick GMC,1,"St. Louis, MO",63101,11057.0,1,1,0,1
42750.0,2022,RAM,1500 Big Horn,"Ellisville, MO (21 mi.)",David Taylor Ellisville Chrysler Dodge Jeep RAM,1,"St. Louis, MO",63101,37177.0,1,1,0,1
24600.0,2019,Ford,F-150 XL,"Saint Louis, MO (12 mi.)",South County Dodge Chrysler Jeep RAM,1,"St. Louis, MO",63101,107369.0,0,0,0,0
17900.0,2023,Nissan,Altima 2.5 SV,"Wood River, IL (18 mi.)",Federico Chrysler Dodge Jeep RAM,1,"St. Louis, MO",63101,61109.0,0,0,0,1
10471.0,2017,Hyundai,SANTA FE SE,"Saint Louis, MO (12 mi.)",Dave Mungenast St. Louis Honda,1,"St. Louis, MO",63101,121790.0,0,0,0,0
25200.0,2016,RAM,1500 Tradesman/Express,"Saint Louis, MO (12 mi.)",South County Dodge Chrysler Jeep RAM,1,"St. Louis, MO",63101,59754.0,0,0,0,0
25600.0,2023,Volkswagen,Atlas 3.6L SE w/Technology,"Waukesha, WI",Russ Darrow Waukesha Kia,1,"Milwaukee, WI",53202,59993.0,0,0,0,1
36990.0,2023,Ford,F-150 XLT,"Mt. Pleasant, WI (23 mi.)",Zeigler Toyota of Racine,1,"Milwaukee, WI",53202,34040.0,1,1,0,1
34990.0,2022,Hyundai,PALISADE Calligraphy,"Brookfield, WI (14 mi.)",City Chrysler Dodge Jeep Ram Fiat of Brookfield,1,"Milwaukee, WI",53202,34254.0,1,1,0,1
20985.0,2019,Nissan,Altima 2.5 Platinum,"Wauwatosa, WI (8 mi.)",Russ Darrow Kia of Wauwatosa,1,"Milwaukee, WI",53202,50295.0,0,0,0,0
24775.0,2023,Mazda,CX-5 2.5 S,"Greenfield, WI (9 mi.)",Russ Darrow Mazda of Greenfield,1,"Milwaukee, WI",53202,14605.0,0,1,0,1
67495.0,2023,Lincoln,Navigator Reserve,"Waukesha, WI (15 mi.)",Boucher Cadillac of Waukesha,1,"Milwaukee, WI",53202,25165.0,1,1,0,1
35995.0,2021,Jeep,Grand Cherokee High Altitude,"Racine, WI (23 mi.)",Frank Boucher Chevrolet Cadillac of Racine,1,"Milwaukee, WI",53202,42730.0,1,1,0,1
22388.0,2022,MINI,Hardtop Cooper S,"West Allis, WI (9 mi.)",International Autos,1,"Milwaukee, WI",53202,46123.0,0,1,0,1
47289.0,2024,Cadillac,XT5 Premium Luxury,"Waukesha, WI (16 mi.)",Boucher Hyundai of Waukesha,1,"Milwaukee, WI",53202,8783.0,1,1,0,1
21999.0,2021,Volkswagen,Tiguan 2.0T SE 4MOTION,"Franklin, WI (12 mi.)",Boucher Volkswagen Marketplace of Franklin,1,"Milwaukee, WI",53202,41646.0,0,1,0,1
31198.0,2024,Buick,Enclave Premium,"Waukesha, WI (15 mi.)",Russ Darrow Waukesha Kia,1,"Milwaukee, WI",53202,57688.0,1,0,0,1
47990.0,2021,GMC,Sierra 1500 Base,"Milwaukee, WI (6 mi.)",Lake Chevrolet,1,"Milwaukee, WI",53202,47107.0,1,1,0,1
39998.0,2024,Lexus,ES 350 Base,"Brookfield, WI (14 mi.)",Lexus of Brookfield,1,"Milwaukee, WI",53202,13732.0,1,1,1,1
20990.0,2023,Chrysler,Pacifica Touring-L,"Waukesha, WI (15 mi.)",Russ Darrow Waukesha Kia,1,"Milwaukee, WI",53202,75395.0,0,0,0,1
51988.0,2023,Chevrolet,Silverado 1500 High Country,"Milwaukee, WI (6 mi.)",Lake Chevrolet,1,"Milwaukee, WI",53202,35749.0,1,1,0,1
30384.0,2023,Subaru,Outback Limited XT,"Milwaukee, WI (6 mi.)",Lake Ford,1,"Milwaukee, WI",53202,20375.0,1,1,0,1
25895.0,2023,Ford,Mustang EcoBoost Premium,"Greenfield, WI (10 mi.)",Gordie Boucher Nissan of Greenfield,1,"Milwaukee, WI",53202,52770.0,0,0,0,1
35995.0,2020,Chevrolet,Silverado 1500 RST,"Hales Corners, WI (11 mi.)",Holz Motors,1,"Milwaukee, WI",53202,106336.0,1,0,0,1
31198.0,2024,Buick,Enclave Premium,"Waukesha, WI",Russ Darrow Waukesha Kia,1,"Milwaukee, WI",53202,57688.0,1,0,0,1
49699.0,2024,Chevrolet,Silverado 1500 LT Trail Boss,"Greenfield, WI (9 mi.)",Kunes Buick GMC of Greenfield,1,"Milwaukee, WI",53202,36062.0,1,1,0,1
48998.0,2025,Volkswagen,Atlas 2.0T SEL Premium R-Line 4MOTION,"Franklin, WI (12 mi.)",Boucher Volkswagen Marketplace of Franklin,1,"Milwaukee, WI",53202,12653.0,1,1,0,1
57483.0,2024,GMC,Sierra 1500 AT4,"Racine, WI (23 mi.)",Frank Boucher Chevrolet Cadillac of Racine,1,"Milwaukee, WI",53202,33218.0,1,1,0,1
33997.0,2017,Ford,F-150 Raptor,"Milwaukee, WI (11 mi.)",Russ Darrow Nissan of Milwaukee,1,"Milwaukee, WI",53202,98339.0,1,0,0,0
22997.0,2020,Nissan,Altima S Intelligent AWD,"Waukesha, WI (16 mi.)",Boucher Nissan Waukesha,1,"Milwaukee, WI",53202,28224.0,0,1,0,1
26595.0,2019,Chevrolet,Silverado 1500 RST,"Racine, WI (23 mi.)",Frank Boucher VW Kia of Racine,1,"Milwaukee, WI",53202,111071.0,0,0,0,0
15200.0,2017,Mazda,CX-5 Grand Touring,"Waukesha, WI (16 mi.)",Wilde Chrysler Dodge Jeep Ram,1,"Milwaukee, WI",53202,106781.0,0,0,0,0
48883.0,2022,GMC,Sierra 1500 AT4,"Milwaukee, WI (6 mi.)",Lake Chevrolet,1,"Milwaukee, WI",53202,35431.0,1,1,0,1
40983.0,2021,RAM,1500 Longhorn,"Hales Corners, WI (11 mi.)",Holz Motors,1,"Milwaukee, WI",53202,47571.0,1,1,0,1
9652.0,2015,Chevrolet,Silverado 1500 1LT,"West Allis, WI (8 mi.)",Heiser Chevrolet,1,"Milwaukee, WI",53202,224232.0,0,0,0,0
62385.0,2024,GMC,Sierra 1500 Denali,"Hales Corners, WI (11 mi.)",Holz Motors,1,"Milwaukee, WI",53202,7313.0,1,1,0,1
23872.0,2023,Nissan,Rogue SL,"Mt. Pleasant, WI (23 mi.)",Zeigler Toyota of Racine,1,"Milwaukee, WI",53202,53637.0,0,0,0,1
35967.0,2021,BMW,X5 xDrive40i,"West Allis, WI (9 mi.)",International Autos,1,"Milwaukee, WI",53202,61891.0,1,0,1,1
32990.0,2022,Chevrolet,Silverado 1500 RST,"Brookfield, WI (10 mi.)",Brookfield Buick GMC,1,"Milwaukee, WI",53202,92142.0,1,0,0,1
33295.0,2020,Ford,F-150 XLT,"Greenfield, WI (10 mi.)",Gordie Boucher Nissan of Greenfield,1,"Milwaukee, WI",53202,55477.0,1,0,0,1
33499.0,2019,Toyota,Tacoma TRD Off Road,"Milwaukee, WI (11 mi.)",Russ Darrow Honda,1,"Milwaukee, WI",53202,53684.0,1,0,0,0
44999.0,2023,Chevrolet,Silverado 1500 RST,"Waukesha, WI (16 mi.)",Boucher Hyundai of Waukesha,1,"Milwaukee, WI",53202,35503.0,1,1,0,1
31198.0,2024,Buick,Enclave Premium,"Waukesha, WI",Russ Darrow Waukesha Kia,1,"Milwaukee, WI",53202,57688.0,1,0,0,1
22995.0,2021,Alfa,Romeo Stelvio Ti Sport,"Waukesha, WI",Russ Darrow Waukesha Kia,1,"Milwaukee, WI",53202,39223.0,0,1,0,1
44447.0,2022,Chevrolet,Silverado 1500 High Country,"Milwaukee, WI (6 mi.)",Lake Chevrolet,1,"Milwaukee, WI",53202,48479.0,1,1,0,1
66683.0,2023,GMC,Sierra 1500 AT4X,"Waukesha, WI (16 mi.)",Boucher Nissan Waukesha,1,"Milwaukee, WI",53202,19810.0,1,1,0,1
24683.0,2019,Ford,F-150 XL,"Milwaukee, WI (6 mi.)",Lake Ford,1,"Milwaukee, WI",53202,85676.0,0,0,0,0
32790.0,2024,Jeep,Wrangler Sport,"Brookfield, WI (14 mi.)",City Chrysler Dodge Jeep Ram Fiat of Brookfield,1,"Milwaukee, WI",53202,10048.0,1,1,0,1
40564.0,2022,Ford,F-150 XLT,"Glendale, WI (6 mi.)",Heiser Ford Lincoln,1,"Milwaukee, WI",53202,21126.0,1,1,0,1
16979.0,2022,Nissan,Rogue S,"West Allis, WI (8 mi.)",Heiser Chevrolet,1,"Milwaukee, WI",53202,115901.0,0,0,0,1
23509.0,2018,Ford,F-150 XLT,"Milwaukee, WI (11 mi.)",Russ Darrow Nissan of Milwaukee,1,"Milwaukee, WI",53202,96907.0,0,0,0,0
57229.0,2023,GMC,Sierra 1500 Denali,"Waukesha, WI (16 mi.)",Genesis of Milwaukee,1,"Milwaukee, WI",53202,32159.0,1,1,0,1
15777.0,2019,Subaru,Forester Premium,"Milwaukee, WI (6 mi.)",Umansky Toyota,1,"Milwaukee, WI",53202,121494.0,0,0,0,0
31295.0,2019,RAM,1500 SLT,"Waukesha, WI (16 mi.)",Boucher Nissan Waukesha,1,"Milwaukee, WI",53202,60008.0,1,0,0,0
26889.0,2022,Subaru,Forester Premium,"Waukesha, WI (16 mi.)",Wilde Subaru,1,"Milwaukee, WI",53202,21242.0,0,1,0,1
39700.0,2022,Ford,F-150 XLT,"Brookfield, WI (13 mi.)",Soerens Ford,1,"Milwaukee, WI",53202,64015.0,1,0,0,1
41990.0,2022,Toyota,Tacoma TRD Pro,"Mt. Pleasant, WI (23 mi.)",Zeigler Toyota of Racine,1,"Milwaukee, WI",53202,60459.0,1,0,0,1
41482.0,2023,Volvo,XC90 B5 Plus,"Mt. Pleasant, WI (23 mi.)",Zeigler Hyundai of Racine,1,"Milwaukee, WI",53202,45427.0,1,1,0,1
25995.0,2019,RAM,1500 Big Horn,"Greenfield, WI (10 mi.)",Gordie Boucher Nissan of Greenfield,1,"Milwaukee, WI",53202,98352.0,0,0,0,0
